id	name	MESH	def
MONDO:0005447	testicular cancer	MESH:D013736	"""A primary or metastatic malignant neoplasm that affects the testis. Representative examples include seminoma, embryonal carcinoma, sarcoma, leukemia, and lymphoma."" [NCIT:C7251]"
MONDO:0005452	bulimia nervosa	MESH:D002032|MESH:D052018	"""A disorder characterized by recurrent episodes of binge-eating over which the individual feels a lack of control; these episodes of binge-eating are followed by recurrent compensatory behavior to prevent weight gain, usually self-induced vomiting. In addition, self-evaluation is unduly influenced by body image."" [NCIT:C34440]"
MONDO:0005453	congenital heart disease	MESH:D006330	"""A heart disease that is present at birth. Representative examples include atrial septal defect, ventricular septal defect, tetralogy of Fallot, and patent foramen ovale."" [NCIT:P378]"
MONDO:0005459	human African trypanosomiasis	MESH:D014353	"""A parasitic disorder caused by protozoa of the Trypanosoma brucei species. It is transmitted by flies and is endemic in various regions of Sub-Saharan Africa. Signs and symptoms include fever, joint pain, headache, and significant swelling of the lymph nodes. If left untreated, the parasitic infection causes anemia, heart, kidney, and endocrine failure, and neurologic damage. Subsequently patients develop confusion, disruption of the sleep cycle, and mental deterioration. The infection may lead to coma and death."" [NCIT:P378]"
MONDO:0005462	primitive neuroectodermal tumor	MESH:D017599	"""A malignant neoplasm that originates in the neuroectoderm. The neuroectoderm constitutes the portion of the ectoderm of the early embryo that gives rise to the central and peripheral nervous systems and includes some glial cell precursors."" [NCIT:C3716]"
MONDO:0005468	hypotensive disorder	MESH:D007022	"""Blood pressure that is abnormally low."" [NCIT:P378]"
MONDO:0005473	temporomandibular joint disorder	MESH:D013705	"""Any condition affecting the anatomic and functional characteristics of the temporomandibular joint."" [NCIT:P378]"
MONDO:0005475	migraine with aura	MESH:D020325	"""A migraine disorder characterized by episodes that are preceded by focal neurological symptoms."" [NCIT:P378]"
MONDO:0005477	ventricular tachycardia	MESH:D017180	"""A disorder characterized by an electrocardiographic finding of three or more consecutive complexes of ventricular origin with a rate greater than a certain threshold (100 or 120 beats per minute are commonly used). The QRS complexes are wide and have an abnormal morphology. (CDISC)"" [NCIT:P378]"
MONDO:0005478	torsades de pointes	MESH:D016171	"""A malignant form of polymorphic ventricular tachycardia that is characterized by heart rate between 200 and 250 beats per minute, and qrs complexes with changing amplitude and twisting of the points. The term also describes the syndrome of tachycardia with prolonged ventricular repolarization, long qt intervals exceeding 500 milliseconds or bradycardia. Torsades de pointes may be self-limited or may progress to ventricular fibrillation."" [MESH:D016171]"
MONDO:0005480	contact dermatitis	MESH:D003877	"""An inflammatory skin condition caused by direct contact between the skin and either an irritating substance or an allergen."" [NCIT:C26743]"
MONDO:0005486	tooth agenesis	MESH:D000848	"""A rare developmental dental anomaly in humans characterized by the absence of six or more teeth."" [https://orcid.org/0000-0001-5208-3432, Orphanet:99798]"
MONDO:0005489	dyslexia	MESH:D004410	"""A learning disorder characterized by an impairment in processing written words. Reading difficulties can include distortions, omissions or substitutions of characters. Oral and silent reading difficulties can include faulty and slow comprehension."" [NCIT:P378]"
MONDO:0005491	Chagas cardiomyopathy	MESH:D002598	"""A disease of the cardiac muscle developed subsequent to the initial protozoan infection by trypanosoma cruzi. After infection, less than 10% develop acute illness such as myocarditis (mostly in children). The disease then enters a latent phase without clinical symptoms until about 20 years later. Myocardial symptoms of advanced chagas disease include conduction defects (heart block) and cardiomegaly."" [MESH:D002598]"
MONDO:0005492	urticaria	MESH:D014581	"""A vascular reaction of the skin characterized by erythema and wheal formation due to localized increase of vascular permeability. The causative mechanism may be allergy, infection, or stress."" [MESH:D014581]"
MONDO:0005494	triple-negative breast carcinoma	MESH:D064726	"""An invasive breast carcinoma which is negative for expression of estrogen receptor (ER), progesterone receptor (PR), and human epidermal growth factor receptor 2 (HER2)."" [NCIT:P378]"
MONDO:0005495	adrenal gland disorder	MESH:D000307	"""A disease involving the adrenal gland."" [https://orcid.org/0000-0002-6601-2165]"
MONDO:0005498	botulism	MESH:D001906	"""A serious bacterial infection caused by botulinum toxin which is produced by Clostridium botulinum. Patients are infected usually by ingestion of contaminated food or wound contamination. It leads to muscle paralysis which may result in respiratory failure."" [NCIT:C84599]"
MONDO:0005501	congenital disorder of glycosylation type II	MESH:C535747	"""A congenital disorder of glycosylation that involves malfunctioning trimming/processing of the protein-bound oligosaccharide chain."" [DOID:0050571, http://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation#Classification]"
MONDO:0005502	dengue disease	MESH:D003715	"""Dengue fever (DF), caused by dengue virus, is an arboviral disease characterized by an initial non-specific febrile illness that can sometimes progress to more severe forms manifesting capillary leakage and hemorrhage (dengue hemorrhagic fever, or DHF) and shock (dengue shock syndrome, or DSS)."" [Orphanet:99828]"
MONDO:0005504	diphtheria	MESH:D004165	"""A Gram-positive bacterial infection caused by Corynebacterium diphtheriae. It usually involves the oral cavity, pharynx, and nasal cavity. Patients develop pseudomembranes in the affected areas and manifest signs and symptoms of an upper respiratory infection. The diphtheria toxin may cause myocarditis, polyneuritis, and other systemic effects."" [NCIT:P378]"
MONDO:0005508	hereditary multiple osteochondromas	MESH:D005097	"""A bone neoplasm characterised by development of two or more cartilage capped bony outgrowths (osteochondromas) of the long bones."" [Orphanet:321]"
MONDO:0005509	histiocytoma	MESH:D051642	"""A mesenchymal tumor composed of fibroblastic and histiocytic cells."" [NCIT:C35765]"
MONDO:0005510	hydronephrosis	MESH:D006869	"""Collection of urine in the renal pelvis that results in dilatation of the renal pelvis and calyces. It is caused by obstruction of urine flow, nephrolithiasis, or vesicoureteral reflux. Signs and symptoms include flank pain, nausea, vomiting, fever, and dysuria."" [EFO:0005562]"
MONDO:0005516	osteochondrodysplasia	MESH:D010009	"""A term referring to disorders characterized by abnormalities in the development of bones and cartilage."" [NCIT:C84978]"
MONDO:0005517	pharynx cancer	MESH:D010610	"""A primary or metastatic malignant neoplasm that affects the pharynx."" [NCIT:C7545]"
MONDO:0005520	rickets	MESH:D012279	"""Bone softening and weakening usually caused by deficiency or impaired metabolism of vitamin D. Deficiency of calcium, magnesium, or phosphorus may also cause rickets. It predominantly affects children who suffer from severe malnutrition. It manifests with bone pain, fractures, muscle weakness, and skeletal deformities."" [NCIT:P378]"
MONDO:0005523	steroid inherited metabolic disorder	MESH:D043202	"""Errors in metabolic processing of steroids resulting from inborn genetic mutations that are inherited or acquired in utero."" [MESH:D043202]"
MONDO:0005525	T-cell leukemia	MESH:D015458	"""A malignant disease of the T-lymphocytes in the bone marrow, thymus, and/or blood."" [MESH:D015458]"
MONDO:0005526	tetanus	MESH:D013742	"""A serious infectious disorder that follows wound contamination by the Gram-positive bacterium Clostridium tetani. The bacteria produce a neurotoxin called tetanospasmin, which causes muscle spasm in the jaw and other anatomic sites."" [NCIT:P378]"
MONDO:0005527	toxic encephalopathy	MESH:D020258	"""A group of neurologic disorders caused by damage to the nervous system following exposure to pharmacologic, biologic, and chemical agents. Examples of neurotoxins include chemotherapy agents, radiation treatment, heavy metals, pesticides, and food additives."" [NCIT:P378]"
MONDO:0005530	opiate dependence	MESH:D009293	"""Disorders related or resulting from abuse or mis-use of opioids."" [MESH:D009293]"
MONDO:0005531	morphine dependence	MESH:D009021	"""Strong dependence, both physiological and emotional, upon morphine."" [MESH:D009021]"
MONDO:0005538	proctitis	MESH:D011349	"""An inflammatory process affecting the anus. It is usually caused by sexually transmitted infectious agents and/or inflammatory bowel disease."" [NCIT:P378]"
MONDO:0005541	spondylolysis	MESH:D013169	"""A defect in the pars interarticularis of a vertebral bone."" [NCIT:P378]"
MONDO:0005542	acute coronary syndrome	MESH:D054058	"""Signs and symptoms related to acute ischemia of the myocardium secondary to coronary artery disease. The clinical presentation covers a spectrum of heart diseases from unstable angina to myocardial infarction."" [NCIT:C53652]"
MONDO:0005546	fibromyalgia	MESH:D005356	"""A chronic disorder of unknown etiology characterized by pain, stiffness, and tenderness in the muscles of neck, shoulders, back, hips, arms, and legs. Other signs and symptoms include headaches, fatigue, sleep disturbances, and painful menstruation."" [NCIT:C87497]"
MONDO:0005550	infectious disease	MESH:D003141	"""A disorder directly resulting from the presence and activity of a microbial, viral, or parasitic agent in humans. It can be transmitted by direct or indirect contact."" [NCIT:C26726]"
MONDO:0005554	rheumatic disorder	MESH:D012216	"""Inflammatory and degenerative diseases of connective tissue structures, such as arthritis."" [NCIT:C27204]"
MONDO:0005556	lupus nephritis	MESH:D008181	"""Glomerulonephritis in the context of systemic lupus erythematosus."" [NCIT:C34789]"
MONDO:0005557	calcium metabolic disease	MESH:D002128	"""Disorders in the processing of calcium in the body"
MONDO:0005558	ovarian disorder	MESH:D010049	"""A disease involving the ovary."" [https://orcid.org/0000-0002-6601-2165]"
MONDO:0005559	neurodegenerative disease	MESH:D019636	"""A disorder of the central nervous system characterized by gradual and progressive loss of neural tissue and neurologic function."" [NCIT:C4802]"
MONDO:0005560	brain disorder	MESH:D001927	"""A disease affecting the brain or part of the brain."" [EFO:0005774]"
MONDO:0005561	aortic disorder	MESH:D001018	"""Pathology involving the thoracic, thoracoabdominal, or abdominal aorta (including aneurysms). (ACC)"" [NCIT:P378]"
MONDO:0005564	embryonal neoplasm	MESH:D009373	"""A usually malignant neoplasm composed of primitive (immature) tissues that resemble fetal tissues. Medulloblastoma, Ependymoblastoma, Pineoblastoma, and Wilms tumor are representative embryonal neoplasms. --2003"" [NCIT:C3264]"
MONDO:0005566	neonatal abstinence syndrome	MESH:D009357	"""A constellation of neurobehavioral features observed in a neonate following antenatal exposure to drugs including opioids, benzodiazepines, and selective serotonin reuptake inhibitors."" [NCIT:P378]"
